pressure,temperature,rotation_speed,polish_time,slurry_flow_rate,pad_conditioning,head_force,back_pressure,pad_age,material_type,is_faulty,quality_score
4.576603140965798,26.100104198049102,95.70755579701338,64.46476935054385,191.66749388769074,1,9.020074425217755,2.0317512101875086,60,W,0,88.86235677484213
4.242576387657068,23.06331109027273,105.88553269770719,69.14810100858044,198.73753973777502,0,8.04266141086601,2.2312013338902252,80,W,0,88.89017955579662
4.776742523966489,25.21075101229192,84.01875648116253,57.951567036852516,207.91597697419493,0,9.331856951672233,1.8783012192537596,5,Cu,0,99.60741142654636
5.428199397161736,22.33194901016359,104.62172666081943,63.56161079790081,205.2710162390957,1,10.193379451924159,1.798426417355574,80,Al,0,81.94129522312286
5.107046872065102,23.797264712097572,120.24309623286852,71.40825918269421,225.68191587896234,1,8.65182295457251,2.050747459354967,7,W,1,47.55660988172866
4.377130610644006,25.639563868285073,86.3682599540719,56.911791615331516,151.47215858929584,0,10.015682236471624,1.641384720417522,51,Cu,0,88.73274781553178
5.086590462925591,21.814012532936662,101.89706167610396,52.324798762338204,152.26140259608655,1,11.900268424310966,1.942418784626416,65,Al,0,94.76826017522782
5.192658689864419,25.880949475920797,93.3801782220339,50.599949830461185,190.082436559797,0,11.02305655525224,2.0490077328630814,9,Cu,0,98.10321848569006
4.558071281899434,24.96072440214664,104.25887206193036,63.563560144306656,221.94600375087418,1,11.64354150912053,1.946009620634967,82,Cu,0,94.09372498537115
5.076862552972764,26.104979908834295,100.19147777415752,50.58424895970708,168.68703936788808,1,10.391127876932726,1.6913098113628506,45,W,0,82.80021941847414
5.029104359223,25.447828268129324,93.58513090955691,58.13840473531039,139.84735320612486,0,11.167509822986446,2.3188355912408025,47,W,0,89.04742705936192
4.428514851084689,27.728280859947688,104.87872284871074,62.18656593519481,211.42358812438417,1,9.276035269532212,2.0207076307898353,67,Al,0,95.68897980148351
5.178893680174141,25.250449005295813,118.04348109786743,60.92587768414957,204.8731444740543,0,9.355659732978015,2.286230423552348,24,Al,0,84.71829064935218
5.280392263184117,24.141188917749496,98.09096208272702,62.12722432092086,178.1958318640114,0,7.260859793862528,1.9479927499639111,92,W,0,76.50059931116178
5.541525621587638,25.244595006064568,107.19757942148182,61.11144927900427,180.2892079855814,0,11.186145474042299,1.8239976036618473,10,Cu,0,75.09170319243619
5.526901026017452,26.086596058072775,87.06727042128836,66.39432906656697,180.60512560730652,1,11.540323979819886,2.053836184051032,73,W,0,70.00473233734171
4.311165316021454,25.097720140651408,90.43563623181991,55.23841809630601,202.2107063494788,0,9.44682275465273,1.956842574734356,77,Al,0,91.54713984943854
4.531087480042439,25.081183382407765,104.72406277880377,56.615024307707344,187.47369447633986,0,9.746048293602765,1.7644477084017285,48,Cu,0,73.33291626537971
5.25751763360433,23.59601662438649,114.84116028535965,56.13670277364588,209.8812783795104,1,9.246137886309038,2.2939568517574993,35,Cu,0,77.31517299087821
5.256892975456104,23.674198164898105,103.5561334878566,64.15095905931305,142.90746674191217,1,10.382653551477492,1.8755459554212008,54,Cu,0,78.9362899456838
5.257523843153024,22.194789456400613,96.86941969476845,64.50199294197532,182.862962697444,1,11.12493254530324,1.6319467230408864,87,W,0,86.81139580410306
6.92636574532736,28.499153486373878,99.99291405423354,62.25612659659254,177.47892078177898,1,8.257228026118959,2.2656332107914667,81,W,0,81.93871831887307
5.285445255346583,22.51227352921743,87.49592266030282,65.91746833444964,194.87318643255014,1,10.409438530642252,1.8991403968374754,71,Al,0,90.24021976069486
5.567782820090299,23.614189604408185,106.04515326355367,54.1097956631181,189.23904483019723,1,9.723328228280854,1.8784352214768751,16,Cu,0,71.66915977986108
5.477000881746601,23.563185468861604,108.82333062323409,68.33612055775569,215.95687559791534,0,10.11339439196669,1.6469224825940052,53,Cu,0,73.71817582793318
5.325695625652899,26.789848753888883,95.4790966716692,67.61619310856129,162.81326456679886,1,10.458994001674291,2.348188297319398,40,W,0,84.976345105998
4.842365377679827,24.410100643415944,95.29957852240499,63.67810998622873,200.90982952661503,0,9.811797561227179,1.7421038825580624,20,Al,0,80.1089436354049
5.379484610246633,27.49548414534747,102.65878229652049,68.9089945438553,211.1667284642341,1,9.89641314659422,2.01168989614113,88,Al,0,78.8744008825408
4.613587392731214,23.653018751512263,95.63280263959405,51.71688396161113,237.13294873123908,0,9.786124832445362,2.182524064508088,69,Cu,0,72.01084237112568
4.881590696629996,25.557988324447603,99.33867385374178,57.37775931868674,190.3646805781305,0,10.97031620178828,2.0843433866006196,45,W,0,96.87157524244004
4.757318226085448,23.329305893480484,120.99721789166516,56.32348269659024,206.48917208705035,1,10.418759960127497,1.9880691376015618,6,Cu,0,90.75455758375152
5.040937069693161,29.290298255546777,97.52974299254004,63.607396618786716,163.9227441487527,1,10.22058353773736,1.6596668283425167,92,W,0,73.64854470458948
6.157329283336754,22.624803161940974,96.41659847978778,54.749296301989276,152.16087591373952,0,8.729048278907717,1.8380550328465433,69,Al,0,71.95137873211422
4.066367403704126,25.619641420454055,93.52458194364841,63.78747574668743,216.895487515634,1,9.621420256786847,2.0375600676085046,49,Cu,0,99.24617600293729
5.343130095187257,26.267553761864196,107.44191971499937,66.85268071998357,199.88879412703858,1,10.898669160339175,1.8425651860026007,39,Cu,0,90.43517651318514
4.193642064405174,25.827598194902997,98.18775826781896,63.47601450042,223.57025379596845,0,10.037696573123922,2.0406718919997537,2,Cu,0,82.52368213281224
4.764034067105284,24.629424682244583,93.50626961678574,61.41875511830751,172.531942220605,0,10.659531469589139,2.136348681763028,39,Al,0,91.05193122267355
5.544475298483683,24.74035860053315,113.21304032273012,55.06063329549625,210.39804279057506,0,11.766511800327633,2.19250057716002,21,Cu,0,92.68995359440477
5.0321400095477316,25.08762294395822,114.19603004513637,55.765745169373176,237.37635681087707,1,11.038606069208816,1.7547641284374633,40,Al,0,93.39886607166338
4.461127611035347,24.705995996743024,93.99576434261294,66.24809452648333,208.39411216714532,1,10.093158337699743,2.439329210995791,82,W,0,84.33631916959173
4.642348145370016,26.92775823358982,81.33460048639384,63.89674501952666,205.531630111821,1,9.489010829804274,2.1534958689108263,54,Al,0,82.89648274374544
5.339798874467338,29.421046003182703,110.07513689836922,59.80490240311228,200.171121616487,1,7.446450403944102,1.9996571692661873,12,W,0,70.33084252806701
4.634816684141431,23.885016429984333,93.15370174239996,57.91045227117055,168.58237085748175,0,9.831615077527147,2.217907316615328,81,Al,0,97.79671345425514
5.108229294790988,22.260394040841845,107.90625599162769,49.870960634443115,227.11145871420695,1,9.67398750418315,2.473081554399995,37,Al,0,88.0992363516683
5.0227859199519065,24.82343590329749,80.29896182288164,54.64573790657781,187.78284720389868,0,10.390366194395376,1.712255979788626,38,Cu,0,76.09461811569905
4.674199826197092,30.159418675308636,108.92597338299309,69.55709543569861,210.08966512766034,1,9.846094773025312,1.9549474715017292,15,Al,1,56.70345408929428
6.071972044662663,23.39265086406054,87.8882807071922,53.597722144987664,168.73931386857492,1,9.679614940563205,1.5243136680253344,7,Cu,0,97.4479570531089
5.316959511159006,28.278233610888137,107.30764119066525,60.9473991061054,176.4108067098444,0,8.22060106949278,2.038530306529605,78,W,0,99.67552493098287
3.9874287066711966,28.355401628152883,100.14273067836434,65.037219865976,228.7017479844447,1,9.060032170849933,2.073078848385028,50,W,1,33.19165216242232
5.093227157384714,23.89282351658401,90.46060580603356,53.72538665998854,193.05395422084314,1,10.476651040800558,1.9921675769114482,65,Cu,0,99.93353163460193
4.669106767615806,26.13796615837055,95.9296368707322,60.923552373905416,229.0655095208509,0,11.715907631132694,1.869093285800338,67,W,0,77.34058564369818
5.426216667398112,28.256793246257075,106.86318456956701,64.68957768755328,198.43538681882964,1,9.902474616254377,1.590097096762335,44,Al,0,95.26748755597703
4.603739630783649,24.241744518025026,101.05894453115235,60.062496609536254,163.16204454084286,0,10.327811073574123,2.0747067366823537,31,Cu,0,94.69084926387293
4.94263177926655,24.592839279795278,105.84412980472484,74.34201527833385,217.8413519946344,0,10.952478156952806,2.291086896783065,43,Cu,1,47.84748062756614
5.252493639490228,23.836638172102713,119.76440584515485,51.65700370560902,188.20215364488786,0,9.18910606379975,1.8817963088533136,77,Cu,0,72.95312647002973
5.432877597085061,22.970486538614267,84.35758388288949,65.2936426494194,213.97377627034086,0,10.366814043285443,2.088011985804629,48,W,0,99.38261541032799
4.399851796472112,23.701444909867988,116.17212574968624,59.135991313017676,200.50421735080164,1,9.259509893667841,1.68637113731599,82,W,0,78.8807365456183
4.832749382079526,22.55211946647549,101.04355937523214,63.85960077418338,169.1376354411426,1,10.864824438491011,2.091442612738503,81,Al,0,96.12675371403418
4.762527344419522,25.068166936518452,91.01215951676872,62.20653575849623,203.28589530741138,1,10.151403047951733,1.9213235404510687,81,Al,0,70.12381464023812
4.673335383713144,23.460053537882715,86.6968637426101,56.334219014450014,243.92446284305598,0,10.29845181398144,1.8475164098794172,61,Cu,0,70.63074421658807
5.882727120140548,25.467571823581494,98.10879609222967,61.144981962296704,209.8597291702892,1,9.21740140258141,1.8479272717567738,75,Al,0,83.97613926089105
5.202490855480478,21.888208707592746,109.2165011192446,50.710492743008565,198.84964493989074,1,10.707032359610785,1.921277683593398,84,W,0,77.1614405180519
4.369558022832478,25.661760464428916,98.72450879622465,63.01623750285697,221.50686803913794,1,12.084712921231016,2.0764866631385073,10,Al,0,90.69523850307893
5.458930973527388,26.66705792321785,115.11154930247348,61.490792329952626,204.2133693040622,1,8.992088304571794,1.7375673597608965,29,W,0,86.96692976703864
6.061078098506316,21.01252871485709,85.48824309948441,63.19330084321551,204.19068460525588,0,9.660240992352476,1.9205769336864293,48,Al,0,72.32457392351475
5.5162326302755735,25.748113139695143,99.87911052153946,65.29059162543575,178.16749655681795,0,10.231607474168092,1.9917056444001704,98,W,0,74.87884888947151
4.2403150170229935,27.455337984946585,87.47606555586881,61.83809920104856,204.67696051579196,1,10.786406211995816,1.7801921550936282,81,W,0,81.64147810175243
4.757882963566875,22.58071796261759,103.63631882624968,60.74044709899138,220.7088683283389,0,9.44045371471053,2.3593330403350032,62,Al,0,75.568121918663
5.633455574593311,28.345144773675408,108.868873900973,55.59465831669354,183.27875695799952,1,7.16696970985726,1.8293009039877317,13,Al,0,93.76667041731785
4.64616526719061,25.83803801873209,95.79238206318946,56.43889618175474,228.48991642493894,1,11.359189494164024,1.866112617273302,44,W,0,82.4821070665984
5.2219097140731146,23.589976288483182,73.95786143372865,65.93367310088665,198.1658795170975,1,10.760506119584143,1.8043384100355004,47,Cu,1,30.77421504573693
5.387317026714668,24.88846184468459,101.98948146796495,67.18167702852989,182.24460976922919,0,8.257052469513335,2.3596960174276234,64,Al,0,84.53028706816374
4.536534764210958,26.116653825043446,104.3673855173351,58.80944781843973,219.9526415384049,1,9.392431208220444,2.110581045719896,91,W,0,72.72514543184242
4.9702373219691,25.152010782824824,104.04294754961698,60.23001373626637,194.26411528523462,0,11.568182429527326,1.8126815987512717,53,Al,0,73.86811916259451
3.379366329965464,26.077511984892737,112.35782191822155,55.47692812503117,215.19029774972216,0,11.447796418457866,2.221246311771994,90,Al,1,39.331251151709516
4.487806179332855,23.158652813841268,89.28946320350951,65.86378422633723,194.16482735482924,1,10.938640022678944,2.0401397388577758,92,Al,0,95.7858311574247
4.87371592430342,25.338721648072156,106.8021610545045,63.32708411845889,198.80347712940193,0,9.823887566040137,2.0514506842223,77,Al,0,97.73837596998916
4.376108409017576,22.17257100619004,111.92507512477975,69.70608718231874,209.87120408668582,0,10.08298741881251,1.9311045582495094,76,Al,0,94.78773187996208
5.816205651965817,24.7775478773026,82.21412415993484,55.608384614101304,205.8179411518001,1,9.869074194873873,1.8501168026086052,44,Cu,0,80.02231652253542
4.284929311019684,23.192184717070422,103.19651825918977,58.10996050490891,160.08936439096522,0,11.128239783268837,2.0675532198109203,28,Cu,0,78.17339323326495
4.779977756651508,23.528940114820468,94.95820168992329,61.15722961262786,177.57512519811218,0,9.12415759350489,1.890982554000882,2,Cu,0,86.47467072370718
5.065370288643046,27.472186350420873,99.18477326898355,63.23244768862885,218.58819969581631,1,9.194200345115796,2.363351125915021,57,W,0,91.65559481599337
5.720636644533058,27.182620241188538,103.47676483538336,58.92166181226184,197.35726822196906,1,11.010274586836015,1.7461417789513791,57,Cu,0,99.80118364480525
4.2820689244102805,26.218276241814355,95.12771435886448,55.6351945477315,189.52537394457156,0,9.955638544488439,2.3072313545709893,34,Cu,0,73.94712135636779
5.58158187607748,22.81537447065484,93.24291920838388,64.40703764461786,172.8285196948505,1,11.378467355453807,1.9777362302404398,87,W,0,71.47875997071414
5.0051165305097935,24.367183100610397,100.34152417488025,63.60567681272791,178.40527357448303,1,9.328487793019454,2.059817146804221,58,Cu,0,90.83067666985812
4.509245674476024,27.426195399958367,89.12754061137197,55.41862949718138,159.56402720076105,0,9.945221639661176,2.166631553325887,52,Al,0,94.96677350511717
5.231051737131636,25.283433827279808,89.14174871114815,66.77721400552748,197.97438562596935,0,9.077587015156046,1.8739501409991128,29,Cu,0,95.3904633959927
5.0995298477867355,29.63865907996339,106.79373282956503,65.85099354598302,188.03124838837905,1,10.007362681423567,2.172849676939727,35,Cu,0,90.35390647231482
4.6998915614206025,25.786635678788745,88.51205964841344,60.671482486238965,180.6682421802937,0,8.521453063001202,1.4584912289237644,75,Cu,0,98.6204741235756
5.03490104249501,25.38409823298006,106.66312500909211,60.39798931188018,198.63753149664095,1,9.512366579045038,1.8560020933556123,48,Al,0,85.33014290633761
4.80734320156912,24.381767071594997,104.6259129285395,62.77028885557954,207.27941261705476,1,8.563746135071883,1.815187438531787,33,Al,0,97.41444395008638
5.056758672625624,25.267081809564566,82.74193271209404,55.691484648718706,241.8639586441989,0,10.693923233191258,1.7492987975256478,75,Al,0,99.0343641097457
5.331065337260523,24.695060327238913,93.22435347664344,60.15015739582041,169.76233160873574,0,10.716589339759652,1.9570090323842098,73,Al,0,95.41472371009323
5.7930084080726765,26.41621735337718,111.94109403047372,49.2380822769541,223.18762086601043,1,8.269737269515655,2.077149993636339,78,W,0,79.29275689775862
4.381092250586575,26.913404633589167,90.18834468860318,64.38227822751467,219.46203122030144,1,11.333885745500574,2.1405319996998613,9,Al,0,75.88646953510886
6.066516687328133,23.428021078984102,95.35595737690612,52.1925338877907,184.418145212466,1,12.497415126419854,2.0481753514400816,48,Al,0,86.44360194945455
4.023956100238749,22.337534092884443,104.62060893251896,67.517099142145,204.06471909172063,1,10.046006386736341,1.8668613070212907,67,Al,0,83.59044251140566
4.924107452482208,21.327589253793406,107.83390509282596,58.34939953016775,190.8473350132477,0,9.358885739775355,2.0738032875650334,93,Al,0,96.33275026578198
5.2941586032422885,26.015982653825088,97.48461113955504,58.94166509034412,203.71377160837477,1,12.824330591003047,2.02485713897017,83,W,0,73.00095013201461
5.140495933867516,22.793266787652254,94.02489805308359,56.861330469577474,230.182620268091,0,8.68103150169749,2.1872112335872034,36,Cu,0,77.73220183934556
4.688650240089703,20.694218814095034,114.22369861698508,58.55980563038962,212.11212465262625,0,10.020106466869098,2.1553873405863033,96,Cu,0,92.55396833556125
4.895938874821362,25.77715720906193,117.3889966379758,67.09265672574018,210.17216746466883,1,10.179622272631924,2.0060952827841256,71,Al,0,72.84959934931936
4.753499532670584,29.985999034865582,109.78858050781795,47.5609567173246,191.39381360090715,0,11.345147620452416,1.8205493987677486,92,Al,0,79.62293242065101
4.705317621527894,24.987858176920213,100.85318142565023,66.38482693044094,170.3188667015133,0,10.359738975126788,1.869409968833584,44,Al,0,81.61466182161949
5.4248010485105125,26.676981548903285,91.91734278359074,61.69011740550854,195.83063578919183,1,9.501366104211549,1.8900421280723934,82,Cu,0,88.6778138968807
5.178507742982523,25.16365871709513,91.69555593443435,53.964891760713925,224.1321630972783,0,9.048815629612044,1.936946733216749,60,Cu,0,74.74397937158093
4.653545202369673,24.802220693617716,105.22514105265758,54.62343803475381,169.45664286820704,0,9.658178179753865,2.053610085517951,63,Al,0,95.81813471049128
5.449799937716626,26.83815296597554,104.18398220888683,68.38196513604102,178.8982126364661,1,8.993072639054855,2.143034878025612,5,Cu,0,83.42626706398823
5.153649760438305,24.419450911622697,114.01598592946429,55.272465600286345,202.52535472468136,1,10.047825319784684,1.9897762613969245,87,W,0,97.5106513564167
5.40643105941948,25.534784628143807,106.50450092536138,54.233247447020204,180.30690430305475,1,9.435803820139514,2.0032249575800947,86,Al,0,84.03609740901794
5.314814420961806,25.643395612392027,84.96919698240183,65.68657271182364,184.14953105769575,1,8.50596220671025,2.0286612610000008,90,Al,0,78.251207768222
4.5855024945389635,23.6638190927139,110.51947617722918,61.69276438142957,191.52802836543646,1,11.255145788374904,1.896818937373532,76,W,0,74.25486486063025
4.719909479901515,26.984084699073044,90.01939372685587,55.310372117318,172.687651916197,1,9.50232747657096,1.8149215484714087,40,W,0,70.11235284133855
5.373646802561631,24.650080486609184,96.16028728047648,61.083124877023096,180.51756307567263,1,8.731863195024687,1.648912420537858,19,Cu,0,85.96472454954507
5.3051851327167325,23.48850968101431,102.50200206251695,54.87123658179861,214.06855833574616,0,9.831740865512458,1.8609701283846256,47,W,0,73.2147009078077
4.989549203017926,26.073019687140807,119.95667489783965,65.50410699211302,173.85260435538072,0,10.06837156596766,2.0946290906535574,65,Al,0,81.75183290893534
5.058663691654391,23.203064036417924,131.0991855600536,65.30685482436567,168.04255731010323,1,8.253533274420967,1.8594177123920865,67,Cu,0,87.6781528371126
5.638832447894212,25.056362314738255,106.06723059136183,62.66003099410972,187.39950040932212,0,10.331647667125763,1.952438592514812,91,W,0,78.27057690708101
4.704214305582085,24.981762006711595,98.16803381279612,61.808305306235084,214.6391100501969,0,8.952842431309735,2.0932862574824633,18,Cu,0,75.25672877098346
5.273548690585019,27.171791131663156,105.3450564848055,68.80594062433687,196.0615638400622,1,11.711028809190788,2.1041378992845337,50,Cu,0,93.24164867828026
4.898903673783053,25.949396465759907,108.87655425873837,59.99843163694113,190.70837843768763,0,10.523960512076735,1.7840934295667923,30,Cu,0,98.40373516844862
4.89115939838639,24.94994608250971,96.79332374442808,54.090629372896,200.88717595031216,1,9.600100009890683,2.1994118712907285,66,Cu,0,73.01321253585898
5.549388425993595,26.635532598400573,117.95211355912322,62.24736956416153,165.08585134280696,0,9.25483222968265,2.225470017871097,5,W,0,74.66770973155023
5.412708174494015,27.780415098034627,102.30070759191402,70.43023524768557,209.89411307550066,1,9.895032292436376,1.774030028556288,93,Al,1,55.47657434082315
5.406754818000319,26.115620612703726,104.97743089091394,54.92620253407074,207.66870062807288,0,10.61279074158329,1.835232626071769,97,Al,0,71.13352665436739
5.652739403577165,25.020705239686762,106.65924252054461,58.19268616653007,191.81383051808558,0,9.9745058714148,2.2382181366292384,42,W,0,99.32897009651417
5.010501920816379,22.37632753529968,104.21586610614456,62.08223019050726,220.11849023592833,0,9.782841192863144,1.9706292957489397,84,Al,0,70.13933449254966
5.340976485647482,22.869772673849255,108.38940500469613,59.7304757549713,177.45007802093923,1,10.058370290817896,1.5560444105096298,94,Cu,0,96.21005966953994
4.844866621703272,24.389550591290664,93.82746813453076,55.08848209811343,222.5581798650714,0,9.396141068763045,1.7200636990534628,5,Cu,0,79.21975542963249
5.162083176244221,23.780975595681433,94.4169824605397,65.60928928115236,203.08987331190502,0,9.656794073156963,1.9501260749655038,50,Cu,0,98.1576657453189
4.934928472816158,24.626057394029107,88.99845767028305,71.6002036100863,193.26894820243652,1,7.914207561094996,1.7673914699430795,85,W,1,46.92254765065876
5.048497982496359,25.113299849794213,104.39501230620226,60.980657295119535,199.60252729263377,1,10.973726230852368,1.9173152458727116,58,Cu,0,89.62918964602167
5.297578512718457,26.05938550871346,107.78936503512114,55.47965855132,197.85470468378116,0,10.298797780321761,2.0064792427367157,79,Cu,0,72.4009770929781
4.590889658383264,24.859002443881817,104.57772866151886,52.255197374732624,224.40565792835434,0,9.22654415596657,2.292450920806946,84,W,0,77.26989434361217
6.04619363784273,25.973003287652404,116.74492433347538,61.2898799061059,178.46641745057974,0,11.898734981355238,1.9419092167544423,8,Cu,0,93.21038039437752
4.496991309250149,25.128948829620242,99.94403981170953,65.5193867165813,184.74961521706803,0,10.087016480392387,2.214508359914552,31,Cu,0,85.86057561036459
4.392905693606134,21.049066867292257,106.68741655592513,62.37583873247691,220.7260578414496,1,8.963856428024803,2.285752032407354,12,Al,0,97.83907185361134
5.579055436750034,23.12132921236249,89.08299123860685,59.98798079540573,188.08930129632282,0,10.85673742147046,2.2868619338704153,21,W,0,82.86254225024062
5.395831346981468,24.71182488855677,96.12900297525599,57.05364174105347,218.01066154663184,0,10.398048216509263,2.0569509186771135,94,Cu,0,96.0943709744177
5.312059908526077,22.580610514317783,106.95537757565778,54.539181836409554,233.98871966017418,1,10.394579985484219,1.607342170432205,62,Cu,0,83.46866312434713
5.31417275463214,26.19985745999241,108.49102110743144,64.17375663162441,191.96409946116734,0,9.57424439534841,2.092164973080773,91,Cu,0,99.37744836105955
4.993876613576543,28.061501664687395,97.06033052335818,64.56885810692793,213.6272465315061,0,10.450495723778035,2.209679977562708,90,Cu,0,98.7950314419663
4.551372814257085,27.437523703394632,99.28400748141934,52.27135106654633,176.92615437320282,0,9.738241709778906,1.9837865789129165,33,Al,0,79.87410116668241
5.037902279096863,24.573114258139583,84.82126253319191,67.94919489090341,215.09466596135618,1,10.555941451645841,2.34891677401505,26,Al,0,96.57771011250409
4.661419144243944,27.981452273699905,96.42970799193391,62.870356104470005,203.98847971973535,1,8.09505554598936,2.1719667122934916,90,Al,0,95.42834122646948
5.487559866708875,25.297334914404225,108.90383163519786,66.99797322572897,209.4607656432043,0,9.56612653702081,2.1136546754305567,40,Al,0,76.32041191982688
4.926471309248931,24.32582805776392,105.75205016106567,53.28936125757443,187.0885585592921,0,11.722155097808194,2.2172761422411678,65,W,0,88.72871202349809
4.587251401603744,23.77319467291812,105.00665721381209,53.17087922292281,166.77833168865655,1,9.232932544599699,2.0666739702521757,59,Cu,0,72.18046946769445
4.839307079173503,24.395060627023742,100.49773687180961,59.255153451163515,210.0650412949901,0,9.396161702506813,1.5014379001209293,15,Al,0,95.10132161750386
5.206465727137812,24.223646362917542,100.07063158628176,62.51392213447597,158.7319369504109,0,9.552038661550025,1.9001722097059268,1,Cu,0,75.2363765051049
4.718137723598012,25.340832444750976,93.39678860526553,68.98180411463481,193.6529901551493,1,8.785193864111356,2.2394336054495705,11,W,0,72.12444104157294
4.5888898022167846,25.32114796209973,106.98828420202534,63.53039456907566,218.8236373283994,1,7.791719223771748,1.8384817319803408,55,Cu,0,82.00657286616433
5.121843605745956,25.00609204030683,104.20972944389389,58.786593615939836,203.83795471746072,1,9.769413601476387,1.9553054989526122,2,Cu,0,87.30766415798931
5.122483285554361,25.8738763394927,104.92018847992799,54.86815396167054,238.96685289579625,0,10.135859424081657,1.7910327372193857,65,Al,0,95.64750875679313
4.746528412314435,27.381292549572684,94.7396515733242,66.15000286359574,220.50218305163548,0,9.947494931461348,2.356784519040354,95,Al,0,99.2272757656521
4.764480847190838,26.899108270882646,78.46657080128756,55.176472871246425,186.92203223348847,0,9.855121438052112,2.3362984914836034,44,W,1,43.809809543334985
5.116024968678818,22.030204063100193,110.97152711753695,68.14234277386161,200.54626759702876,0,10.043040870850387,1.8232262209718542,16,Cu,0,71.8134076895581
4.275957829251338,19.89215773019609,95.21162543991596,58.57807675196745,199.0525859491113,1,11.022841471550764,2.029459600077817,22,Al,0,92.47346737077612
4.296268112811722,26.86863982247855,91.37224235956879,67.95291036308925,168.35646473307744,0,9.809553814070783,1.8639011904471905,18,Al,0,86.95519768671812
4.640777889373782,22.266242603169157,106.93478911913994,63.394656450296395,181.19202167031293,0,9.42591742291273,2.1229889278062757,47,Al,0,83.43674034533389
4.8932764241440765,24.55046919621463,96.07987360080871,59.31502255278771,188.7847818604028,1,9.718874515111914,2.1019366154484658,81,W,0,79.27806636376569
5.155453782799002,22.65977394788128,110.59936384046622,57.403018140869364,159.27558994288125,1,10.579346759756776,2.162341114322653,30,Cu,0,85.07195583530607
5.737678108474776,21.39603912483996,106.17005949576698,58.295460613269604,200.94986936503287,0,11.41202687854325,2.0663836895415773,10,Al,0,80.16038813371092
5.42882981160101,26.082925456409576,106.83569323200477,62.14158346187619,195.01856310693918,1,9.371856260830821,2.587081241277694,99,Cu,0,92.7103560324208
4.920030735018287,26.518310320605295,86.34044288799466,60.38578248108858,166.54212197376853,1,10.098933787028884,1.7944152469978523,58,W,0,86.31681089477922
4.990491896048655,23.84697919854656,112.11943985386401,57.03094295965647,208.08425730554663,0,10.33835744193596,1.6578793291126972,62,Cu,0,96.30543322462336
4.498735317681096,19.817915415710182,102.61250531233856,59.171842948411836,214.3174548938192,0,9.007421993271176,1.9213819598597077,85,Al,0,86.30631743948327
4.990743432003805,23.907511103495036,96.30722860753797,60.39288514859575,204.54068957729777,0,10.020417167212917,1.6864023468879465,80,Cu,0,77.1478724001979
4.855670680539931,25.783608010805093,101.43388467342251,49.356329527925936,193.5186364958206,0,8.534326142657905,1.7015075459988014,6,Cu,0,95.53275646696434
5.161359280169044,22.042176862451743,82.2376476710168,62.29084057394349,211.8288430350371,1,8.230949696260602,1.7997370691604067,67,W,0,86.71657134790132
4.586384528223839,25.36671983955831,104.08652811480671,55.10139387641597,213.60440720953383,1,10.366746407892258,1.8155622189136744,41,W,0,76.20523114430684
5.259673257120586,24.96938030165401,89.70628491817928,54.233337983971275,206.14807139439378,0,9.616125258669218,1.809076379609988,43,Cu,0,88.70523429868666
5.766369456501289,26.158582999202178,86.47329714156466,51.56327826444645,183.50775499130478,0,10.202280407621219,2.103643790089082,85,Cu,0,80.73150294827283
4.945619925771571,25.239160736828307,84.7764081378211,51.03053751066055,205.5320153102236,1,9.98210502299165,1.8987621877829328,77,Cu,0,95.33216836876197
5.200855861049471,23.05386211823689,111.12688374989925,53.222762484438555,223.90961301650958,0,9.023599951336202,1.964097085025504,18,W,0,83.59899215939629
5.345071995855556,27.393143003328984,93.70736606307212,56.45489521184755,188.0674188277654,0,9.954745698035664,2.178846554900187,58,W,0,91.7932407432225
4.799389764057082,24.68294085394606,115.337277099165,69.76629568763283,241.95878678264862,0,8.766898694985144,1.8467354950437147,60,Cu,0,72.86608622908712
5.112046240905208,24.945390920980135,94.64198536947703,57.37060162052398,189.48738132029231,0,11.3909723580014,1.9470908202590556,88,W,0,81.88073038907038
5.0062962003908975,23.133464081853607,82.92642042407053,60.88875053134016,200.64814026680273,1,8.644029655140036,2.073151997218583,27,Al,0,99.49724309417196
5.048838049274416,24.11343549761698,88.8347556005134,62.00240693253164,186.55028807987327,0,9.804214729031418,1.6116864398759558,68,W,0,94.25380868431445
4.613495108072267,23.2303945719462,112.35811620006939,60.65532593107925,204.4654167184052,1,8.957728411952752,1.5230188982098836,22,W,0,74.79822407100787
5.012255087129471,24.654107880153155,98.44101822063332,59.61278269637003,165.1555661472945,0,10.570421173360796,2.0692234657595447,24,W,0,78.33292148431765
5.248999145622725,28.423416960284687,94.51712703509399,54.02353118200378,189.07916402366558,0,9.668568628718496,2.09840285611338,40,Al,0,79.89447426569083
5.7255718038975205,22.256197714137286,101.60018225852788,67.25463774139607,178.15757599302867,1,9.48133328037879,2.412844026970482,74,Al,0,89.51096681486337
5.479635413042604,21.77287720424652,105.01782736167544,69.03598321818943,202.70676695784582,0,10.853201545051554,2.031618975173362,66,Al,0,92.70984278468967
6.076591228755778,27.942340654987216,111.1739881590246,51.586706529386575,219.88894751017816,1,10.029430591677553,2.163947943451619,40,Cu,0,92.48579826423729
4.616326218555975,24.581352645696267,114.48499229892926,54.8798570455681,212.92012374229103,0,10.516644445935967,1.9609054712828051,6,Cu,0,85.29622168919208
